Zeitkurven MW;
Zeitstempel; Wärmebilanz WärmeblnzGes   Wärmeverbrauchsleistung im Bilanzgebiet; Messaufnehmer Erzeugung   Signalwert am Ausgang; Messaufnehmer Last   Signalwert am Ausgang; Wärmebilanz WärmeblnzGes   Wärmeverlustleistung im Bilanzgebiet; Dividierer WVerlProz   Signalwert am Ausgang
2023-02-13 15:00:00,000; 16,7453632354736; 16,9673175811768; 15,550103187561; 0,220399498939514;   1,2989285402
2023-02-13 16:00:00,000; 18,0221824645996; 18,2408485412598; 16,7362308502197; 0,220181301236153; 1,20708299800754
2023-02-13 17:00:00,000; 18,4768009185791; 18,6920948028564; 17,1590042114258; 0,220022916793823; 1,1771054007113
2023-02-13 18:00:00,000; 18,6037921905518; 18,8115367889404; 17,2852764129639; 0,220025599002838; 1,16961691528559
2023-02-13 19:00:00,000; 18,3890171051025; 18,6213550567627; 17,0638198852539; 0,220021679997444; 1,18157677352428
2023-02-13 20:00:00,000; 17,8466339111328; 18,0998821258545; 16,538854598999; 0,220008462667465; 1,21559733524919
2023-02-13 21:00:00,000; 15,8697996139526; 16,2210903167725; 14,6104936599731; 0,219954401254654; 1,35631114244461
2023-02-13 22:00:00,000; 12,4099969863892; 12,626615524292; 11,5216655731201; 0,219789385795593; 1,74068063497543
2023-02-13 23:00:00,000; 10,5169239044189; 10,7333393096924; 9,76257228851318; 0,219665363430977; 2,04656813293695
2023-02-14 00:00:00,000; 10,5169219970703; 10,7331800460815; 9,76258754730225; 0,219665363430977; 2,04660091549158
 ;
 ;
Zeitkurven Umwälzmenge;
Zeitstempel; Messaufnehmer UWM   Signalwert am Ausgang; Messaufnehmer Erzeugung   Signalwert am Ausgang; Funktionsgeber TVL   Signalwert am Ausgang; Funktionsgeber TRSP   Signalwert am Ausgang
2023-02-13 00:00:00,000; 287,090057373047; 201,65210723877;            450;            300
2023-02-13 01:00:00,000; 290,241271972656; 203,870048522949;            450;            300
2023-02-13 02:00:00,000; 294,834533691406; 207,083797454834;            450;            300
2023-02-13 03:00:00,000;  309,798828125; 217,565536499023;            450;            300
2023-02-13 04:00:00,000; 347,568023681641; 243,839530944824;            450;            300
2023-02-13 05:00:00,000; 451,154174804688; 315,728092193604;            450;            300
2023-02-13 06:00:00,000; 564,955627441406; 394,789657592773;            450;            300
2023-02-13 07:00:00,000; 531,596801757813; 371,483993530273;            450;            300
2023-02-13 08:00:00,000; 532,365844726563; 372,031555175781;            450;            300
2023-02-13 09:00:00,000; 520,33642578125; 363,763389587402;            450;            300
2023-02-13 10:00:00,000; 510,222839355469; 356,685447692871;            450;            300
2023-02-13 11:00:00,000; 483,421020507813; 338,0029296875;            450;            300
2023-02-13 12:00:00,000; 474,486602783203; 331,811141967773;            450;            300
2023-02-13 13:00:00,000; 467,309143066406; 326,902503967285;            450;            300
2023-02-13 14:00:00,000; 481,614715576172; 335,247039794922;            450; 300,750007629395
2023-02-13 15:00:00,000; 489,022155761719; 339,346351623535;            450;         301,25
2023-02-13 16:00:00,000; 523,484252929688; 364,816970825195;            450; 300,499992370605
2023-02-13 17:00:00,000; 534,832336425781; 373,841896057129;            450;            300
2023-02-13 18:00:00,000; 538,20654296875; 376,230735778809;            450;            300
2023-02-13 19:00:00,000; 532,766906738281; 372,427101135254;            450;            300
2023-02-13 20:00:00,000; 517,863403320313; 361,99764251709;            450;            300
2023-02-13 21:00:00,000; 464,067535400391; 324,421806335449;            450;            300
2023-02-13 22:00:00,000; 360,230316162109; 252,53231048584;            450;            300
2023-02-13 23:00:00,000; 305,787841796875; 214,666786193848;            450;            300
2023-02-14 00:00:00,000; 305,787139892578; 214,663600921631;            450;            300
 ;
 ;
Zeitkurven AT;
Zeitstempel; Tabelle AT Tag   Tabellensollwert (generisch); 
2023-02-13 00:00:00,000; -9,69999980926514;              0
2023-02-13 01:00:00,000; -9,39999961853027;              0
2023-02-13 02:00:00,000; -8,80000019073486;              0
2023-02-13 03:00:00,000;          -10,5;              0
2023-02-13 04:00:00,000; -10,1999998092651;              0
2023-02-13 05:00:00,000; -10,1000003814697;              0
2023-02-13 06:00:00,000; -10,8999996185303;              0
2023-02-13 07:00:00,000; -10,6999998092651;              0
2023-02-13 08:00:00,000; -9,19999980926514;              0
2023-02-13 09:00:00,000; -6,30000019073486;              0
2023-02-13 10:00:00,000; -3,79999995231628;              0
2023-02-13 11:00:00,000; -2,09999990463257;              0
2023-02-13 12:00:00,000;             -1;              0
2023-02-13 13:00:00,000; -0,200000002980232;              0
2023-02-13 14:00:00,000; 0,300000011920929;              0
2023-02-13 15:00:00,000;            0,5;              0
2023-02-13 16:00:00,000; 0,200000002980232;              0
2023-02-13 17:00:00,000; -0,400000005960464;              0
2023-02-13 18:00:00,000; -1,10000002384186;              0
2023-02-13 19:00:00,000; -1,60000002384186;              0
2023-02-13 20:00:00,000; -2,09999990463257;              0
2023-02-13 21:00:00,000;           -2,5;              0
2023-02-13 22:00:00,000; -1,60000002384186;              0
2023-02-13 23:00:00,000;           -0,5;              0
2023-02-14 00:00:00,000;           -0,5;              0
